"","x"
"5031",12.04016424
"5032",8.734867009
"5033",8.002737351
"5034",10.60000626
"5035",8.231080475
"5036",9.085514993
"5037",8.357451827
"5038",10.78056662
"5039",7.79393485
"5040",10.72581398
"5041",7.701353913
"5042",10.70704003
"5043",12.85636539
"5044",9.329006646
"5045",9.37444306
"5046",10.38259204
"5047",11.07789262
"5048",8.430508361
"5049",7.501975187
"5050",11.09957772
"5051",11.73080812
"5052",11.17259761
"5053",7.545456083
"5054",8.826713421
"5055",8.134798043
"5056",8.938956375
"5057",7.264603915
"5058",8.726470738
"5059",7.705834676
"5060",10.33171343
"5061",7.902500857
"5062",9.210192219
"5063",10.48669175
"5064",11.39326673
"5065",6.033812158
"5066",6.967600107
"5067",8.983211993
"5068",8.546544735
"5069",6.385507128
"5070",10.05596068
"5071",10.99723339
"5072",9.386878813
"5073",5.485234797
"5074",6.305949945
"5075",10.58085576
"5076",7.370846921
"5077",9.75773865
"5078",8.6464179
"5079",4.743737842
"5080",10.51181097
"5081",14.25000991
"5082",11.05553287
"5083",8.518522441
"5084",8.895560677
"5085",9.866009231
"5086",12.35635349
"5087",13.28109621
"5088",9.940639695
"5089",8.900848696
"5090",7.743763869
"5091",8.929465792
"5092",11.54068266
"5093",8.253376349
"5094",10.9642831
"5095",8.052638418
"5096",11.66691586
"5097",10.2004178
"5098",9.84969992
"5099",9.815177222
"5100",9.591666928
"5101",9.976771125
"5102",10.97512567
"5103",10.09448195
"5104",13.03540183
"5105",11.29867132
"5106",7.214795472
"5107",6.3970805
"5108",10.82378813
"5109",11.21100898
"5110",12.76181304
"5111",9.802168484
"5112",9.879104671
"5113",8.456314804
"5114",8.232769443
"5115",9.789738521
"5116",11.39480282
"5117",8.534038247
"5118",10.33078503
"5119",12.54947415
"5120",7.211369591
"5121",6.727248631
"5122",9.085508868
"5123",8.036131954
"5124",8.871015377
"5125",9.792817876
"5126",7.659733716
"5127",10.52154266
"5128",12.10326361
"5129",11.42751408
"5130",8.896179079
"5131",9.634450536
"5132",12.15646288
"5133",11.27629775
"5134",9.563003518
"5135",10.77795543
"5136",9.485483666
"5137",9.398159545
"5138",10.84760886
"5139",9.099788553
"5140",7.821108968
"5141",12.0286627
"5142",9.291241164
"5143",6.840726957
"5144",7.870114597
"5145",11.30815728
"5146",10.56024565
"5147",10.95586477
"5148",6.584113222
"5149",7.598029112
"5150",5.017073363
"5151",7.523641217
"5152",8.060907214
"5153",11.18549457
"5154",12.50021521
"5155",9.444613344
"5156",8.89816401
"5157",8.294086466
"5158",13.62028423
"5159",4.115943165
"5160",11.56876503
"5161",7.520197208
"5162",4.947378207
"5163",11.06958569
"5164",7.146461539
"5165",7.027811256
"5166",7.372602149
"5167",11.27981057
"5168",10.81971527
"5169",13.419935
"5170",10.23574475
"5171",12.21960752
"5172",8.880887856
"5173",6.197539266
"5174",10.16005803
"5175",7.630451478
"5176",9.892825725
"5177",8.756365309
"5178",7.565897944
"5179",9.357953904
"5180",10.86754565
"5181",9.086464679
"5182",10.78755087
"5183",9.637093379
"5184",11.1049476
"5185",11.06010567
"5186",10.52717774
"5187",11.38476714
"5188",9.839657349
"5189",6.37240333
"5190",8.769260806
"5191",6.916191982
"5192",7.289708585
"5193",8.536239577
"5194",9.171380928
"5195",11.33598565
"5196",8.261361405
"5197",9.40869507
"5198",8.257349808
"5199",7.675700249
"5200",7.695398493
"5201",5.780936507
"5202",10.64570957
"5203",13.38954663
"5204",9.634637103
"5205",11.40740676
"5206",5.893621703
"5207",9.339499223
"5208",7.739794647
"5209",11.66039336
"5210",10.409617
"5211",11.36259282
"5212",9.407634366
"5213",7.66759388
"5214",9.614112316
"5215",8.265703734
"5216",9.631092561
"5217",9.737562735
"5218",6.910221717
"5219",9.056380501
"5220",4.661124672
"5221",9.64335251
"5222",8.814322782
"5223",11.91113892
"5224",5.549888295
"5225",10.50240085
"5226",5.599599135
"5227",12.731583
"5228",8.412590431
"5229",9.084176493
"5230",9.015946066
"5231",9.670989559
"5232",7.589297706
"5233",9.544067039
"5234",12.34090056
"5235",11.07637397
"5236",8.725246499
"5237",8.381326964
"5238",10.82534685
"5239",9.71598074
"5240",12.16953941
"5241",9.347638708
"5242",11.17806469
"5243",11.25662646
"5244",10.5523677
"5245",9.02653506
"5246",9.444033952
"5247",7.855422695
"5248",8.629015024
"5249",13.10292373
"5250",8.18757404
"5251",10.5388169
"5252",12.41897241
"5253",8.991984527
"5254",8.33719663
"5255",11.78953431
"5256",8.844797189
"5257",12.95780906
"5258",8.710971002
"5259",9.040779202
"5260",9.843680675
"5261",7.101577164
"5262",8.827326346
"5263",8.651848662
"5264",8.72986778
"5265",5.183800631
"5266",7.202037659
"5267",8.743200247
"5268",11.41935924
"5269",9.536624652
"5270",11.03981917
"5271",11.93754911
"5272",8.624761985
"5273",9.951503058
"5274",10.65912836
"5275",11.78695528
"5276",11.918157
"5277",12.52341516
"5278",9.086385916
"5279",7.652244924
"5280",14.30930055
"5281",10.3931066
"5282",7.009693919
"5283",8.360582374
"5284",8.146893599
"5285",12.92198946
"5286",15.13810467
"5287",12.28142462
"5288",7.543736578
"5289",10.26052081
"5290",12.00261644
"5291",9.018249131
"5292",7.656576957
"5293",3.498386636
"5294",10.57803102
"5295",12.62896165
"5296",8.278208623
"5297",13.581708
"5298",7.220526801
"5299",5.981675225
"5300",9.555429338
"5301",10.45524494
"5302",9.233412486
"5303",8.930258608
"5304",13.69231474
"5305",7.364904228
"5306",8.492917294
"5307",6.990961273
"5308",10.24938561
"5309",7.907941293
"5310",12.05279082
"5311",12.18753207
"5312",7.362432918
"5313",7.213470194
"5314",9.359123728
"5315",7.336279014
"5316",8.605379016
"5317",9.648140663
"5318",8.868734828
"5319",10.83581379
"5320",9.552626526
"5321",10.43463495
"5322",10.46239775
"5323",10.53840394
"5324",8.019543432
"5325",6.965626257
"5326",10.73451737
"5327",8.668673663
"5328",6.295144963
"5329",8.125829549
"5330",9.019359367
"5331",5.127438758
"5332",5.462365058
"5333",10.29394757
"5334",8.689423655
"5335",8.393434982
"5336",11.20821442
"5337",12.23514578
"5338",10.54211092
"5339",14.05745549
"5340",11.18066122
"5341",5.729903008
"5342",5.796145522
"5343",9.140077222
"5344",11.97467899
"5345",9.729421126
"5346",10.17395842
"5347",9.670995719
"5348",14.48436326
"5349",7.676395627
"5350",10.51848653
"5351",6.92622581
"5352",8.415928834
"5353",11.73534304
"5354",12.67395726
"5355",9.500554335
"5356",7.105085961
"5357",12.7923002
"5358",8.642454883
"5359",13.87135617
"5360",8.431257232
"5361",9.771726042
"5362",12.68846388
"5363",12.0811923
"5364",6.962179325
"5365",9.808279469
"5366",6.441330431
"5367",7.926127627
"5368",10.80073044
"5369",7.987136234
"5370",9.564262076
"5371",9.993837072
"5372",10.36905397
"5373",10.07217883
"5374",14.20436375
"5375",10.94766573
"5376",7.533246854
"5377",12.8831398
"5378",6.477479332
"5379",6.820288835
"5380",11.45467525
"5381",11.95294224
"5382",10.93401128
"5383",10.9326215
"5384",9.667997325
"5385",7.790224234
"5386",5.072159631
"5387",12.18191618
"5388",9.764544647
"5389",10.11605559
"5390",9.416221146
"5391",8.834892223
"5392",8.22612049
"5393",9.8995445
"5394",12.94838258
"5395",5.520040157
"5396",4.61766567
"5397",8.154070972
"5398",10.59499897
"5399",6.648050176
"5400",8.534022226
"5401",11.56877612
"5402",7.124377657
"5403",9.168900356
"5404",8.410315262
"5405",10.45786943
"5406",5.277798965
"5407",9.40745648
"5408",6.071017399
"5409",7.99344482
"5410",4.863942483
"5411",10.90120242
"5412",10.78853328
"5413",8.391784128
"5414",8.472159211
"5415",9.390796309
"5416",6.9856223
"5417",11.82328839
"5418",7.784922927
"5419",7.690806317
"5420",10.6864961
"5421",7.821224137
"5422",11.59535452
"5423",11.85764992
"5424",8.150265889
"5425",11.67714793
"5426",12.44919864
"5427",13.37670306
"5428",9.018766112
"5429",11.10555299
"5430",10.9771279
"5431",10.45782316
"5432",5.865842398
"5433",6.890001136
"5434",5.988519987
"5435",6.77437811
"5436",8.426969163
"5437",8.393069171
"5438",7.583585217
"5439",10.65252087
"5440",10.74171388
"5441",8.012743978
"5442",5.149819271
"5443",8.256093549
"5444",5.223665369
"5445",10.70496034
"5446",8.824538116
"5447",10.36140827
"5448",8.368469378
"5449",8.761697833
"5450",8.419346556
"5451",7.795360156
"5452",10.25441622
"5453",8.540457662
"5454",8.109209928
"5455",11.55363687
"5456",8.300726362
"5457",9.809601569
"5458",8.327507626
"5459",10.44988737
"5460",10.78941469
"5461",9.82718937
"5462",10.74635631
"5463",8.209974164
"5464",9.044733262
"5465",10.33466564
"5466",7.480167469
"5467",7.801772615
"5468",9.978449915
"5469",9.320623422
"5470",11.65036396
"5471",7.941994449
"5472",8.823322195
"5473",12.7726634
"5474",8.070127784
"5475",10.52709033
"5476",11.46248848
"5477",10.48373227
"5478",8.229730622
"5479",9.462376066
"5480",10.53551816
"5481",10.50640976
"5482",9.517769181
"5483",8.26308598
"5484",11.8861268
"5485",11.4827181
"5486",7.296859151
"5487",9.460746471
"5488",7.422034114
"5489",8.554394313
"5490",8.05162187
"5491",7.21527861
"5492",9.246865679
"5493",8.369366707
"5494",10.27694085
"5495",10.19386424
"5496",11.53206598
"5497",12.16222038
"5498",12.42326283
"5499",13.15600325
"5500",9.853514767
"5501",8.086910923
"5502",7.007556475
"5503",7.629201407
"5504",7.617250572
"5505",11.53746066
"5506",13.80228622
"5507",9.270639963
"5508",8.799349406
"5509",11.98300572
"5510",10.72106035
"5511",3.261809343
"5512",7.342521085
"5513",11.21305775
"5514",10.0187736
"5515",5.75542613
"5516",9.705157029
"5517",7.124347402
"5518",10.65007073
"5519",11.79551699
"5520",10.04012878
"5521",9.374776936
"5522",11.47943785
"5523",8.579137342
"5524",11.07147057
"5525",11.2223785
"5526",9.938033343
"5527",4.789245338
"5528",11.70078515
"5529",9.271310979
"5530",8.220985118
"5531",8.995636859
"5532",7.109421409
"5533",8.961552691
"5534",8.38046714
"5535",7.585279424
"5536",8.93382464
"5537",7.681214697
"5538",7.654133176
"5539",13.76218243
"5540",8.859194206
"5541",9.376865679
"5542",11.89820053
"5543",11.44341155
"5544",14.01924928
"5545",12.79830503
"5546",9.791778174
"5547",9.575562862
"5548",8.227596339
"5549",11.30859501
"5550",9.983191063
"5551",7.308278544
"5552",7.714886627
"5553",8.014344681
"5554",8.612092858
"5555",8.992138941
"5556",10.23986417
"5557",8.395120252
"5558",8.222343429
"5559",7.364926733
"5560",7.442622746
"5561",5.581141113
"5562",13.3845371
"5563",10.39663815
"5564",11.75981925
"5565",7.907345045
"5566",6.971667856
"5567",9.774359235
"5568",10.57990297
"5569",9.701497472
"5570",10.17521235
"5571",11.62916584
"5572",10.62618553
"5573",10.21032441
"5574",5.95001814
"5575",10.47263252
"5576",10.72116104
"5577",9.450170924
"5578",8.477056648
"5579",8.68880808
"5580",13.24025889
"5581",7.810887057
"5582",10.35971126
"5583",8.002527301
"5584",9.67407132
"5585",12.12877997
"5586",8.61353603
"5587",7.878919369
"5588",8.586790023
"5589",10.18887382
"5590",7.396147276
"5591",10.16024234
"5592",11.41717643
"5593",10.57543185
"5594",8.495690494
"5595",8.020978727
"5596",9.372023538
"5597",10.99079292
"5598",8.262825245
"5599",9.219186785
"5600",12.62490821
"5601",8.825438216
"5602",11.09751111
"5603",13.62696198
"5604",11.01096647
"5605",10.54054667
"5606",13.62707512
"5607",10.67858792
"5608",10.35971178
"5609",10.35705504
"5610",7.954133058
"5611",7.68009829
"5612",9.598607883
"5613",12.79399189
"5614",8.681857969
"5615",9.031401508
"5616",10.7130876
"5617",10.16258775
"5618",12.15478723
"5619",12.179724
"5620",7.745413258
"5621",12.55146225
"5622",11.26237931
"5623",5.780519459
"5624",13.11624269
"5625",8.201076608
"5626",11.01093012
"5627",9.627605172
"5628",14.15618584
"5629",10.43433018
"5630",10.65743098
"5631",9.319386663
"5632",7.911238846
"5633",11.77070916
"5634",9.440151279
"5635",11.45204739
"5636",8.13505466
"5637",6.367054868
"5638",9.502017219
"5639",10.82505417
"5640",11.3106653
"5641",7.68863868
"5642",8.735763134
"5643",9.323071826
"5644",7.149671871
"5645",8.177518754
"5646",9.487565696
"5647",13.56170838
"5648",12.37184428
"5649",9.04679223
"5650",11.15275315
"5651",10.44667579
"5652",8.007911413
"5653",8.937482046
"5654",11.1494998
"5655",9.908666673
"5656",8.408860616
"5657",7.04756671
"5658",11.63844427
"5659",6.261334691
"5660",11.23460402
"5661",3.789505073
"5662",9.892152541
"5663",10.83345448
"5664",8.354185816
"5665",11.33043578
"5666",10.04959835
"5667",8.03284829
"5668",8.945632666
"5669",9.751925801
"5670",10.27421396
"5671",10.45977449
"5672",11.56886264
"5673",6.80473912
"5674",14.46474063
"5675",10.81574534
"5676",8.880094186
"5677",7.776794667
"5678",11.75500376
"5679",6.540132966
"5680",9.951996322
"5681",8.424094216
"5682",9.348750536
"5683",9.234926626
"5684",6.62519746
"5685",10.31713622
"5686",10.37766519
"5687",10.44050736
"5688",7.573834765
"5689",9.041716253
"5690",10.56527433
"5691",8.08332363
"5692",4.859927265
"5693",9.656171993
"5694",9.842496084
"5695",10.11883611
"5696",9.123918364
"5697",11.6820658
"5698",8.786022923
"5699",9.062225733
"5700",11.83968097
"5701",9.832453138
"5702",11.17178664
"5703",9.950384062
"5704",8.661052384
"5705",8.613529417
"5706",8.192629165
"5707",9.337274588
"5708",10.52403249
"5709",12.85297834
"5710",11.38049896
"5711",9.305519266
"5712",9.618548059
"5713",9.197421395
"5714",9.170936678
"5715",10.02699428
"5716",9.194518655
"5717",12.49741238
"5718",9.02045281
"5719",10.46763448
"5720",10.48150921
"5721",9.060159422
"5722",9.130927452
"5723",8.622353029
"5724",9.774178915
"5725",10.35002371
"5726",8.109231568
"5727",7.099884789
"5728",9.114583091
"5729",9.660981573
"5730",9.701623041
"5731",10.9324298
"5732",12.74000675
"5733",10.20753361
"5734",10.31079295
"5735",7.513304991
"5736",10.60036351
"5737",7.091566635
"5738",8.752995469
"5739",8.979742834
"5740",11.25466322
"5741",10.12209697
"5742",9.369127073
"5743",7.691319763
"5744",12.21580933
"5745",7.435661112
"5746",8.147280273
"5747",11.7925825
"5748",10.40455856
"5749",10.80024508
"5750",7.750985914
"5751",7.462446078
"5752",9.609871157
"5753",6.563904702
"5754",10.02140868
"5755",9.933462097
"5756",5.702168768
"5757",7.167239459
"5758",11.518888
"5759",10.03321187
"5760",7.112912224
"5761",9.243910795
"5762",11.84984575
"5763",10.46979652
"5764",6.379785549
"5765",10.12535013
"5766",10.28196716
"5767",10.22647913
"5768",9.406339753
"5769",8.423515238
"5770",10.82428814
"5771",11.98896783
"5772",11.04311231
"5773",8.047861929
"5774",5.784408852
"5775",10.03734071
"5776",8.357822631
"5777",8.904478749
"5778",10.9778343
"5779",6.102056945
"5780",8.624385667
"5781",9.811330055
"5782",10.97010219
"5783",13.73210576
"5784",10.63166348
"5785",6.817613569
"5786",8.625888222
"5787",10.79666805
"5788",11.14064263
"5789",10.36669892
"5790",7.059298158
"5791",11.962545
"5792",8.011739398
"5793",8.939407436
"5794",8.842129691
"5795",11.8750709
"5796",7.743207737
"5797",8.11123604
"5798",10.95756058
"5799",12.88235355
"5800",7.037467398
"5801",9.780879351
"5802",10.25207883
"5803",7.647628807
"5804",6.384856338
"5805",8.354397289
"5806",11.42648775
"5807",12.3039689
"5808",10.04494224
"5809",13.64250251
"5810",8.734174395
"5811",8.708105866
"5812",8.669320733
"5813",9.776301279
"5814",10.69781939
"5815",7.148053839
"5816",9.419771348
"5817",8.241793989
"5818",6.706478033
"5819",12.28617768
"5820",9.644645421
"5821",8.056886884
"5822",11.45858367
"5823",7.875882437
"5824",10.82229113
"5825",6.281969773
"5826",15.34569734
"5827",10.23266655
"5828",7.589222987
"5829",9.083479403
"5830",14.13105708
"5831",6.663869407
"5832",9.104842133
"5833",11.43295658
"5834",8.431568802
"5835",7.341017313
"5836",9.20215022
"5837",9.490850293
"5838",8.147244808
"5839",10.37249293
"5840",12.63350364
"5841",8.636692639
"5842",7.131743464
"5843",6.747634042
"5844",10.05190722
"5845",6.996875459
"5846",11.44607389
"5847",9.472061164
"5848",8.465775327
"5849",10.28602204
"5850",9.713504441
"5851",9.279898416
"5852",10.03853802
"5853",8.092073962
"5854",9.363492927
"5855",10.70731712
"5856",12.35449633
"5857",8.124440615
"5858",10.68957724
"5859",11.13989652
"5860",10.72289583
"5861",9.776550756
"5862",5.918855199
"5863",6.439897416
"5864",9.212411082
"5865",10.45584859
"5866",10.37803939
"5867",13.85175156
"5868",9.979915273
"5869",8.926835905
"5870",11.63142786
"5871",12.526748
"5872",8.561603854
"5873",11.13259409
"5874",8.013880235
"5875",10.66787086
"5876",8.04392894
"5877",10.70165924
"5878",12.36773188
"5879",8.743064356
"5880",10.00301102
"5881",11.74603684
"5882",7.593966057
"5883",10.03559299
"5884",6.091701417
"5885",9.193113506
"5886",10.82292054
"5887",5.661893354
"5888",7.986636814
"5889",7.303566671
"5890",6.793142594
"5891",7.873451572
"5892",10.13096458
"5893",10.96763177
"5894",8.522265146
"5895",11.48999421
"5896",9.22417321
"5897",9.099295434
"5898",10.74756031
"5899",10.93798291
"5900",8.568591984
"5901",4.48238225
"5902",9.737699954
"5903",8.195408677
"5904",7.358493921
"5905",10.27015238
"5906",8.404830446
"5907",8.01343324
"5908",12.93541644
"5909",7.534823119
"5910",8.913087889
"5911",12.42858778
"5912",8.250579222
"5913",12.24259361
"5914",8.741646729
"5915",9.490124191
"5916",10.68932858
"5917",11.10872659
"5918",6.838623334
"5919",8.149245711
"5920",8.123268327
"5921",14.91632812
"5922",11.14817566
"5923",10.04631792
"5924",10.90296208
"5925",8.982019956
"5926",10.41181055
"5927",10.72949772
"5928",8.521404928
"5929",7.340936787
"5930",10.56538348
"5931",8.325085176
"5932",11.79286428
"5933",12.35997592
"5934",9.367899556
"5935",5.23588025
"5936",10.91877629
"5937",10.74431476
"5938",12.82084341
"5939",13.28302047
"5940",14.3649654
"5941",8.827842339
"5942",9.426369223
"5943",11.02948036
"5944",7.201601433
"5945",6.805218335
"5946",7.236387199
"5947",14.49256988
"5948",8.436525219
"5949",7.189616992
"5950",8.242601282
"5951",11.34444936
"5952",9.640586319
"5953",8.359258742
"5954",11.92251999
"5955",15.54775693
"5956",10.19958088
"5957",6.060206751
"5958",11.17921569
"5959",7.911019355
"5960",9.693836287
"5961",11.1004616
"5962",12.82864985
"5963",11.88238583
"5964",10.14216289
"5965",4.756365811
"5966",8.897386205
"5967",10.71483699
"5968",9.029170531
"5969",7.179359724
"5970",5.832768181
"5971",10.43928917
"5972",11.01082595
"5973",11.75520651
"5974",9.647783318
"5975",9.84508024
"5976",10.33332054
"5977",6.301666536
"5978",8.137195997
"5979",11.21819878
"5980",11.01250043
"5981",6.737245162
"5982",7.607132802
"5983",10.46340489
"5984",9.327996732
"5985",7.221303025
"5986",7.20662129
"5987",6.933378864
"5988",11.45097442
"5989",8.903970658
"5990",6.175387827
"5991",7.266487067
"5992",9.158558095
"5993",7.857834897
"5994",8.757111693
"5995",5.169706533
"5996",11.34724528
"5997",9.662491764
"5998",7.548838388
"5999",8.564524863
"6000",10.8555127
"6001",8.092977478
"6002",10.25221958
"6003",11.31532177
"6004",10.19032775
"6005",9.347638709
"6006",7.120037877
"6007",8.819984395
"6008",9.694639071
"6009",4.360342436
"6010",8.67255611
"6011",5.093814053
"6012",8.050874872
"6013",8.058910642
"6014",9.156770713
"6015",7.738729761
"6016",10.50391253
"6017",7.367511199
"6018",10.71923521
"6019",10.93935009
"6020",9.950742418
"6021",6.908405233
"6022",9.928377031
"6023",6.169887286
"6024",6.062823127
"6025",8.802839609
"6026",8.68854171
"6027",7.356931305
"6028",10.37433358
"6029",10.14294277
"6030",9.407068494
"6031",11.66129013
"6032",8.235737583
"6033",8.263030197
"6034",10.1049863
"6035",10.20193481
"6036",9.532726984
"6037",9.801276078
"6038",9.566869821
"6039",10.23258679
"6040",10.46120524
"6041",10.32916245
"6042",9.179009538
"6043",4.984918497
"6044",8.432731423
"6045",11.45830103
"6046",5.508633039
"6047",11.65433485
"6048",8.128753638
"6049",8.394714524
"6050",6.923987572
"6051",7.233274017
"6052",8.410337397
"6053",10.92924194
"6054",9.228016268
"6055",12.47103177
"6056",7.048096187
"6057",7.660605129
"6058",9.999970348
"6059",13.4873084
"6060",11.53469867
"6061",9.581551424
"6062",8.238208394
"6063",7.306410663
"6064",8.786098753
"6065",9.518298083
"6066",8.202414318
"6067",9.479857009
"6068",12.36165411
"6069",10.31971641
"6070",11.96506071
"6071",8.433627611
"6072",9.812786568
"6073",6.186070996
"6074",7.545161246
"6075",8.6404009
"6076",10.10065334
"6077",9.901035643
"6078",11.6642199
"6079",11.34459404
"6080",11.63547911
"6081",11.97299486
"6082",6.57766981
"6083",4.990168566
"6084",8.17557723
"6085",12.30293088
"6086",11.37088755
"6087",9.011251838
"6088",10.59735796
"6089",10.66196365
"6090",7.992644745
"6091",7.722757255
"6092",6.759080974
"6093",10.7009445
"6094",6.029203637
"6095",13.6644026
"6096",9.625785337
"6097",7.69421802
"6098",8.10447026
"6099",11.05411197
"6100",8.911903063
"6101",11.15394708
"6102",11.75186051
"6103",8.565292981
"6104",6.060318372
"6105",9.818150344
"6106",12.24823192
"6107",8.949864107
"6108",5.901963653
"6109",9.422918332
"6110",9.693433544
"6111",9.767108462
"6112",8.21832868
"6113",9.245101003
"6114",9.37767733
"6115",10.82691505
"6116",9.259581394
"6117",8.413836688
"6118",12.08946807
"6119",13.08328795
"6120",11.11181676
"6121",7.421418348
"6122",8.736651803
"6123",10.04614542
"6124",9.993909286
"6125",11.76056619
"6126",7.637657691
"6127",10.60809693
"6128",8.839391312
"6129",6.439234986
"6130",12.1380442
"6131",10.2598061
"6132",9.129163714
"6133",8.51493565
"6134",12.34838602
"6135",12.71197829
"6136",9.672317973
"6137",7.060175406
"6138",9.145718065
"6139",7.025549169
"6140",13.5612368
"6141",6.964165669
"6142",7.487391761
"6143",11.18205824
"6144",10.27393875
"6145",8.04214988
"6146",12.18064943
"6147",8.808703168
"6148",8.709872883
"6149",12.26220881
"6150",9.739428657
"6151",9.195060354
"6152",12.63473212
"6153",9.609415557
"6154",10.9144999
"6155",11.87543928
"6156",8.59411444
"6157",9.774609714
"6158",9.266214439
"6159",10.68433448
"6160",8.33781137
"6161",7.415207788
"6162",6.785076979
"6163",8.464959394
"6164",11.57628334
"6165",11.48013918
"6166",12.27705384
"6167",12.19761956
"6168",11.66045359
"6169",9.351284078
"6170",7.955582252
"6171",11.68592762
"6172",7.374477055
"6173",2.241817062
"6174",9.286243379
"6175",12.34341774
"6176",8.935084432
"6177",8.74398588
"6178",13.05240915
"6179",4.894533079
"6180",4.593207239
"6181",8.833804562
"6182",10.31037493
"6183",10.88161215
"6184",10.98535648
"6185",6.793559399
"6186",5.511453484
"6187",12.62431208
"6188",10.32214899
"6189",8.402041234
"6190",5.705547703
"6191",6.382719456
"6192",6.633879198
"6193",9.686730044
"6194",12.98835016
"6195",10.97059178
"6196",10.10721229
"6197",10.90232461
"6198",8.847295425
"6199",6.84469838
"6200",7.753776462
"6201",7.615520365
"6202",9.49490329
"6203",10.75296009
"6204",10.62836543
"6205",9.73762856
"6206",9.299860178
"6207",10.46532047
"6208",7.804083003
"6209",6.326677061
"6210",9.42965743
"6211",8.348807092
"6212",7.448325824
"6213",12.83581812
"6214",6.239493022
"6215",9.480373624
"6216",11.40259217
"6217",7.472678217
"6218",6.613025661
"6219",9.2768989
"6220",10.92815601
"6221",8.154299383
"6222",9.91339021
"6223",8.814674258
"6224",10.53496613
"6225",9.802523802
"6226",9.157096659
"6227",4.42762222
"6228",8.492165194
"6229",5.889616629
"6230",7.544041541
"6231",11.64373134
"6232",11.52692035
"6233",12.41499412
"6234",10.21317176
"6235",10.84698203
"6236",10.94199002
"6237",10.14101392
"6238",8.94765642
"6239",6.895499618
"6240",9.67839301
"6241",9.705516229
"6242",10.33248442
"6243",8.663975977
"6244",6.573217611
"6245",8.117714611
"6246",6.975481437
"6247",6.697099353
"6248",6.083176173
"6249",10.8404376
"6250",10.8422669
"6251",11.41103411
"6252",10.3496407
"6253",10.33095677
"6254",9.708843028
"6255",13.65234129
"6256",6.506650383
"6257",11.97286094
"6258",12.54306893
"6259",6.335633058
"6260",6.444671045
"6261",11.92583406
"6262",9.223891742
"6263",8.096071019
"6264",9.922151849
"6265",9.312966439
"6266",10.04789163
"6267",8.904494391
"6268",8.343717359
"6269",8.742788014
"6270",8.565890725
"6271",8.514427044
"6272",9.897877316
"6273",8.195452592
"6274",8.715367639
"6275",8.900407619
"6276",8.217291754
"6277",10.12912583
"6278",8.438739172
"6279",10.35393842
"6280",11.43715176
"6281",8.401042552
"6282",7.332031957
"6283",6.20159354
"6284",9.372638549
"6285",13.047961
"6286",9.860370958
"6287",7.942054447
"6288",8.485119999
"6289",11.54150202
"6290",5.221212144
"6291",12.83679607
"6292",15.09349267
"6293",6.647676021
"6294",11.85326876
"6295",9.848236988
"6296",9.773908398
"6297",8.9589084
"6298",10.15113579
"6299",10.50795861
"6300",7.867024855
"6301",8.751427012
"6302",10.19912038
"6303",10.20012932
"6304",10.50121915
"6305",7.695149004
"6306",10.06178442
"6307",10.42410125
"6308",9.223377204
"6309",7.117168245
"6310",9.253714078
"6311",9.376500668
"6312",8.559298641
"6313",7.873978946
"6314",8.325631727
"6315",9.784465457
"6316",9.662622179
"6317",8.723413965
"6318",7.505768952
"6319",11.92427025
"6320",10.64434424
"6321",9.337005264
"6322",11.15198506
"6323",10.49412638
"6324",7.320876208
"6325",8.39162605
"6326",11.17782207
"6327",10.75845553
"6328",9.659914881
"6329",8.829000483
"6330",9.918912629
"6331",14.80866314
"6332",9.440849093
"6333",9.865108713
"6334",8.328467288
"6335",10.30258659
"6336",5.994434895
"6337",12.87657445
"6338",9.731373213
"6339",9.871589287
"6340",8.219870173
"6341",5.926903941
"6342",13.0178471
"6343",9.777994188
"6344",11.87803775
"6345",8.115317448
"6346",4.715328078
"6347",8.996608867
"6348",5.689131231
"6349",10.78180361
"6350",9.796881395
"6351",8.92459867
"6352",8.995599786
"6353",11.546447
"6354",5.903303199
"6355",8.724087887
"6356",10.9915199
"6357",9.876671862
"6358",12.71812905
"6359",7.774140352
"6360",12.89623258
"6361",13.04068195
"6362",9.149792543
"6363",10.26962204
"6364",14.24176776
"6365",9.842628585
"6366",6.501416648
"6367",11.59241175
"6368",9.997712787
"6369",7.66731476
"6370",9.91822194
"6371",10.61441061
"6372",13.27003723
"6373",8.280619754
"6374",10.30178564
"6375",11.27879177
"6376",10.90056234
"6377",7.500467205
"6378",9.42359041
"6379",8.009444377
"6380",11.97234739
"6381",9.544388226
"6382",7.071750904
"6383",9.069077373
"6384",8.328133042
"6385",7.296102578
"6386",8.068131773
"6387",8.703502357
"6388",9.63095022
"6389",11.48998315
"6390",9.135472877
"6391",11.45749348
"6392",7.038562434
"6393",12.31806787
"6394",8.490171782
"6395",9.752390796
"6396",9.16546664
"6397",11.27952582
"6398",8.94898359
"6399",6.656894271
"6400",10.52826886
"6401",11.3225107
"6402",7.819332468
"6403",8.263859167
"6404",8.865834819
"6405",6.90901479
"6406",10.60810048
"6407",9.411139329
"6408",9.472512578
"6409",10.8788369
"6410",9.05905354
"6411",4.779465838
"6412",13.69005798
"6413",8.687454459
"6414",11.27084506
"6415",10.2098219
"6416",10.90204338
"6417",11.20569699
"6418",10.05625549
"6419",9.943253785
"6420",8.812846356
"6421",6.443788352
"6422",10.96869839
"6423",9.858628764
"6424",11.58789852
"6425",9.853611019
"6426",13.65390054
"6427",8.119792793
"6428",9.375243871
"6429",7.75625981
"6430",8.432945808
